"created_at","description","favourites_count","followers_count","friends_count","geo_enabled","id","id_str","lang","listed_count","location","name","screen_name","statuses_count","time_zone","verified"
06/26/09 01:27 PM,"Food blogger; locavore living it up in Okanagan wine country, dreamer in and out of the kitchen, member of the Cooking Light Virtual Supper Club",6,475,1049,FALSE,51055222,51055222,"en",20,"Canada","Bellini Valli","bellinivalli",392,"Pacific Time (US & Canada)",FALSE
02/25/08 07:40 PM,"illustrator, graphic designer, locavore from Central New York interested in all things visual, historical, odd, and interesting.",24,382,415,TRUE,13958002,13958002,"en",34,"Trumansburg, New York","Q.","QCassetti",5495,"Eastern Time (US & Canada)",FALSE
03/26/09 01:34 AM,"yoga teacher and full-time locavore",29,280,220,TRUE,26655284,26655284,"en",7,"Memphis, TN","Tonya Meeks","TreeTonya",2671,"Central Time (US & Canada)",FALSE
04/10/10 07:54 PM,"Food-lovin Locavore/Communications Freelancer/Budding Farm Marketer/Toddler Mom. One of the voices of @svfarm.",85,580,583,FALSE,131607809,131607809,"en",39,"Western New York","Kristie Lawler","kristielawler",1094,"Atlantic Time (Canada)",FALSE
02/05/10 05:07 PM,"Epicerie - Qualité - Services Savoie Saveurs est un concept locavore qui propose des produits de haute qualité gustative et des animations autour du goût",2,644,275,FALSE,111642465,111642465,"fr",21,"Savoie","Savoie Saveurs","savoiesaveurs",1121,"Bern",FALSE
03/26/09 08:39 PM,"Global Grrl, travel addict, foodista, winebrat, locavore, garden gnome, scuba bubbler, sex-positive non-monogamous geekburger, unabashed snarklepony.",230,5463,5383,TRUE,26844398,26844398,"en",268,"Washington, DC area","Sonia Zamborsky","pulpologist",5418,"Eastern Time (US & Canada)",FALSE
10/20/08 07:55 PM,"Knitter, spinner, blogger, locavore, pickler, theatre geek, lover of monkeys",13,426,236,FALSE,16873676,16873676,"en",33,"Mount Rainier, MD","Christina McPants","NoPants_McGee",18242,"Eastern Time (US & Canada)",FALSE
03/24/09 01:45 AM,"H+, Transhumanist, Locavore, Torontonian, Ex-Haligonian, Buddhist, Ecoholic, Vegetarian, Techie, Foodie, ThirdCultureKid, Views are my own",34,875,1504,TRUE,26148175,26148175,"en",12,"Toronto, Ontario, Canada","Subin","subinup",5597,"Eastern Time (US & Canada)",FALSE
07/10/09 04:14 AM,"locavore, future herbalist, natural hair curator, bellydancer, nite owl, plant affectionate, adamant organizer, attempted mixologist, dog feeder, private party",24,514,951,FALSE,55466428,55466428,"en",6,"Ohio","Erica","Ericaohio",1637,"Eastern Time (US & Canada)",FALSE
07/08/11 10:47 PM,"Dietitian, Chef, Food Stylist and Locavore here to share tasty food and meal ideas to all those that love to eat and savour real food.",1,441,207,FALSE,331916043,331916043,"en",19,"Vancouver","Heather McColl","HeatherRD",1589,,FALSE
09/08/08 07:20 PM,"Liberal Locavore; Wife & Mom; Theater/Film/Acting Nerd; Collect Signed Books, Recipes, and Crystals; Seeking Mindfulness and Really Good Coupons",4,554,840,TRUE,16189756,16189756,"en",10,"OKC","Liz Ross","lizross",812,"Central Time (US & Canada)",FALSE
05/27/10 03:40 AM,"Eventpreneur. Sucker for timelines and logistics. Curious. Locavore. #eventprofs #eventplannerlife #sustainability",46,522,523,FALSE,148602333,148602333,"en",16,"Silver Spring, MD","Melissa Jones","mljevent",4552,"Eastern Time (US & Canada)",FALSE
09/11/08 01:58 PM,"father | husband | locavore",19,640,468,FALSE,16240422,16240422,"en",12,"Starkville, Mississippi ","Jeremiah Dumas","Jeremiah_Dumas",981,"Central Time (US & Canada)",FALSE
02/09/09 12:17 PM,"Directory of local goods and services in Canada.  Sustainable communities, Canadian locavore, 100 mile diet, carbon footprint, links.",0,567,1034,FALSE,20431259,20431259,"en",5,"Canada","Living Local Canada","livinglocal",158,"Eastern Time (US & Canada)",FALSE
04/22/09 05:53 PM,"Running, snowshoeing, clean eating, paleo, locavore, urban hens, manosphere, women's rights, wife, mother, traveler, public transit, Calgary",29,704,1384,TRUE,34342682,34342682,"en",29,"Calgary Alberta Canada","Calgary Runnergirl","albertagreekgrl",3268,"Mountain Time (US & Canada)",FALSE
04/13/10 09:29 PM,"Scientist. Southerner. ChildFREE. PetLESS. Involuntary Vegetarian. Fashion Junkie. Impertinent. Sarcastic. Opinionated. Atheist. Liberal. Locavore. Feminist.",9,646,275,TRUE,132665478,132665478,"en",49,"North Carolina","Childfree Chic","childfreechic",3378,"Eastern Time (US & Canada)",FALSE
04/18/13 04:56 PM,"Locavore Store is a place in Liberty Townhip Ohio to purchase natural, local products. We will be provide a variety of local products for purchase.",0,9,16,FALSE,1362390156,1362390156,"en",0,,"Jennifer Kummerle","Locavore_Store",2,,FALSE
07/25/08 12:29 PM,"Earth conscious, locavore, entrepreneur.  NetAdmin, by day.",21,319,880,FALSE,15597118,15597118,"en",13,"Williamsport, PA","Walt Petrosky","genx_walt",2055,"Eastern Time (US & Canada)",FALSE
12/19/10 05:06 PM,"Native Okie, Vermont transplant, Waterbury, VT enthusiast, locavore,  language learner, globe-trotter, politically inclined, amateur gardener/yogi/runner.",5,241,331,FALSE,228413961,228413961,"en",4,"Burlington, VT","Fauna Shaw Hurley","faunashaw",395,,FALSE
03/18/12 06:31 AM,"Korean Adoptee. Catholic. Spartan. Semi-locavore. Dog Lover. Peace+Liberty. Charity+Justice. Solidarity+Subsidiarity. @LibertyComrade is my partner in crime",723,511,827,FALSE,528221404,528221404,"en",12,"Mitten State","Traci Marie-Sun","tracefacemsu",5728,"Central Time (US & Canada)",FALSE
07/07/09 12:51 PM,"Trail Jester, husband, father, locavore, Kopite, advocate for education and the arts.  Ripping on my dirt bike or snow machine whenever I can!",1186,362,376,TRUE,54536081,54536081,"en",5,"upstate New York","Gargoyle","wingsofstone",1680,"Eastern Time (US & Canada)",FALSE
03/04/13 03:30 PM,"Bringing you local and organic farmers, ranchers, bakers, cheese shop, vino and a variety of food artisans.......a locavore's shopping destination! Coming soon!",5,602,109,FALSE,1241596316,1241596316,"en",7,"218 Court Street, Florence, AL","Court Street Market","CourtSt_Market",389,,FALSE
03/23/08 07:13 PM,"Coverfolk Blogger.  English/Media Teacher.  Festival co-organizer.  Locavore.  Actor.  Poet.  Father.  Human, being.",63,385,355,FALSE,14203241,14203241,"en",21,"Rural Massachocolate","boyhowdy","boyhowdy",356,"Quito",FALSE
07/28/10 04:15 PM,"kelly beth of twig & leaf botanicals.
certified cruelty-free & vegan. proud babywearing mama, wife, locavore, explorer, gardener.",25,605,305,TRUE,171969414,171969414,"en",41,"mountains of colorado","twig&leaf botanicals","veganbotanicals",2509,"Pacific Time (US & Canada)",FALSE
12/03/09 06:56 AM,"Rural MD, Husband, Father, PlantStrong Locavore & 'Soul' endurance athlete. Interests: health, nutrition, yoga, art(s), community, philanthropy & soulful living",948,742,1149,FALSE,94274927,94274927,"en",38,"ÜT: 43.74573,-81.692252","Aleksandar Radan☤Ⓥ Ⓐ","EnduranceShaman",3759,"Central Time (US & Canada)",FALSE
04/10/09 06:44 PM,"canine acupressurist, massage therapist & nutritionist; locavore; traveler. believes in living a balanced lifestyle in tune with nature",0,529,152,FALSE,30281897,30281897,"en",18,"San Francisco Bay Area","Heather Sanders","WagsnWellness",584,"Pacific Time (US & Canada)",FALSE
03/31/10 07:05 AM,"Vidéaste, monteur et web-entrepreneur. Citoyen européen. Ambassadeur du #CognacSchweppes ! Gourmand de #Bière #Sport #Numérique #Locavore #Tourisme & #Terroir",146,571,479,TRUE,128148554,128148554,"fr",46,"Angers, Grand Ouest, France","Yves Maguin","frymde",5835,"Paris",FALSE
08/26/10 03:07 AM,"All work, all play. Locavore. Scotland in heart. Rural DC in body. MSc. Pursuit of PhD. Oly lifting. Dream chaser. Soul shaker. Making positive change happen.",1037,478,514,TRUE,183085056,183085056,"en",8,"Followin that bliss","Emily Thomas","ethomm",6880,"Atlantic Time (Canada)",FALSE
04/22/09 11:35 PM,"Chef, Locavore, Sustainability Advocate,",290,542,919,FALSE,34444293,34444293,"en",25,"York, PA","Sean Arnold","sarnold74",365,"Mid-Atlantic",FALSE
12/13/11 03:42 PM,"Writer, teacher, locavore, nerd. Essay collection CLOSE QUARTERS from Sweet Publications.",63,202,357,TRUE,435912245,435912245,"en",5,"Eau Claire, WI","Amy Monticello","AmyMonticello",298,"Eastern Time (US & Canada)",FALSE
10/05/11 08:12 PM,"Water conservation fanatic, locavore, homesick for Phoenix",157,388,235,FALSE,385611221,385611221,"en",20,"Chapel Hill","Martha Golea","MarGoH2O",2409,"Atlantic Time (Canada)",FALSE
03/26/09 03:03 PM,"Home #CleaningProducts; #NonToxic 4 People, #Pets #Planet! Proudly #vegan, #crueltyfree Focus on #AnimalAdvocacy. Sound Earth #MadeInUSA #Manufacture #Locavore",3,720,787,FALSE,26768160,26768160,"en",15,"Fishkill","Sound Earth","safeclean",3038,"Central Time (US & Canada)",FALSE
02/26/09 10:40 PM,"Mom, Independent Cable Operator, lover of all things Art & Theater, committed Locavore and bare foot enthusiast.",7,328,944,FALSE,22073815,22073815,"en",10,"Fairfax, CA","Susan Daniel","SMDANIEL",1235,"Pacific Time (US & Canada)",FALSE
10/03/08 08:55 PM,"Recipe creator, biogeek, maker, book lover, reality TV addict, locavore, coordinatrix, and Treasurer of Camp EQ BRC",52,191,397,FALSE,16584000,16584000,"en",3,"San Francisco Bay Area","Heidi S","HeidiSpicy",346,"Pacific Time (US & Canada)",FALSE
09/04/08 05:29 PM,"cyclist, activist, and locavore. Philly enthusiast.",0,226,277,FALSE,16131946,16131946,"en",6,"Philadelphia, PA","Carolyn A","doyoucopyover",534,"Quito",FALSE
02/06/12 01:35 AM,"Think NYC burger joint meets Portland locavore. We aim to create meals that are actually healthy for you and reflect current nutritional thinking.",142,342,726,TRUE,484375189,484375189,"en",17,"Portland, OR","dickskitchenpdx","dickskitchenpdx",737,"Pacific Time (US & Canada)",FALSE
03/13/11 01:35 AM,"Entrepreneur, Runner, Locavore, Social Justice Advocate & Proud Thoreau, Arava, Bennington College and Obama Alum!",1496,303,1155,TRUE,265110646,265110646,"en",3,"Boston, Vermont & Florida","Shira Sternberg","shira_ariel",533,"Atlantic Time (Canada)",FALSE
07/23/10 02:26 AM,"A locavore corner store and cafe open 7 days a week in the heart of Mount Vernon, Baltimore!",6,347,82,FALSE,169750926,169750926,"en",14,"816 S. Cathedral St. at Read ","Milk & Honey Market","milk_honeybmore",367,"Quito",FALSE
02/24/09 04:38 PM,"Journalist, locavore and community servant",8,340,913,TRUE,21769112,21769112,"en",6,"Brandon, Fl.","Libby Hopkins","ibby817",2870,"Central Time (US & Canada)",FALSE
02/13/09 03:02 PM,"Denver Locavore and Foodie, health nut (most of the time), int'l dev fanatic, has been known to run with scissors.",2,214,371,FALSE,20775908,20775908,"en",12,"Denver, CO","Liz Lindow","LizLindow",173,"Mountain Time (US & Canada)",FALSE
06/19/10 04:16 AM,"Public relations practitioner | social media nut | locavore | owned by Cavalier King Charles Spaniels |",0,544,1032,FALSE,157205322,157205322,"en",23,"Milton, ON","Mary Beth Squirrell","mbsquirrell",463,"Eastern Time (US & Canada)",FALSE
11/15/07 04:18 AM,"educator, hiker, birder, music lover, locavore and wanna be chef!",1,102,76,FALSE,10269112,10269112,"en",4,"Roanoke, VA","tbellscott","tbellscott",255,"Central Time (US & Canada)",FALSE
12/28/09 07:43 PM,"Good with a mouse, an axe, and a teapot. Communication strategist specializing in social media marketing @socialmediasis & locavore/food writer @eatmendocino",15,373,1368,TRUE,100030666,100030666,"en",11,"Mendocino, California","Sarah E. Bodnar","sarahebodnar",497,"Pacific Time (US & Canada)",FALSE
04/30/09 03:19 PM,"Director of Strategy @Smarterer, Beaconite,  music geek, Mets fan and aspiring locavore.",16,235,369,FALSE,36686423,36686423,"en",11,"Beacon, NY","John Giunta","johngiunta",443,"Quito",FALSE
05/23/12 07:55 PM,"Food + fitness + entrepreneur + locavore",344,486,258,TRUE,588541309,588541309,"en",9,"The Woodlands, TX","Megan Ware RDN","MeganWareRD",2240,,FALSE
10/18/12 07:52 PM,"By trade: consultant doing policy & communications for wildlife and land conservation groups. By Love: Wife, Mom, Hunter, Angler, Outdoorswoman, Locavore foodie",63,360,435,FALSE,889613070,889613070,"en",16,"Denver","Jodi Stemler","JodiStemler",334,,FALSE
06/18/11 02:35 AM,"Locavore, Advocate of Philippine Coffee and Sustainability",6,183,253,FALSE,319414652,319414652,"en",5,"Philippines","Le Bistro Coffee","LeBistroCoffee",923,"Hong Kong",FALSE
07/15/09 10:12 PM,"Adventures and daredevil culinary dallyings of a grain-free, sugar-free, lactofermenting, urban homesteader, entomophagist, and aspiring locavore.",4,245,150,FALSE,57153846,57153846,"en",16,"Santa Rosa, Ca","lunabelle","Grainfreemama",297,"Pacific Time (US & Canada)",FALSE
01/10/09 04:35 PM,"Simple things, done well. Recipes and restaurant reviews from a foodie and aspiring locavore.",3,148,117,FALSE,18838542,18838542,"en",7,"The DelMarVa Pennisula","Alex","epicureanist",154,"Eastern Time (US & Canada)",FALSE
05/23/11 12:06 AM,"Nature Lover. Optimist. Culinarian. Hiker. Gardener. Locavore. Permaculture. I grow food, y'all.",131,382,461,FALSE,303499516,303499516,"en",9,"Asheville, NC","AvlBrian","AvlBrian",2552,"Eastern Time (US & Canada)",FALSE
07/01/09 02:27 PM,"pastor of @firstpc, local missionary, husband of the twitterless, Virgeorlinian, pig cooker, ice climber, golfer, locavore",1,365,920,FALSE,52739275,52739275,"en",5,"Danville, VA","Allen Thompson","allenmthompson",529,"Eastern Time (US & Canada)",FALSE
06/25/10 01:02 PM,"Advisor @ChildFund. @JohnsHopkinsSPH alum. @Nationals & @RedSox fan. Locavore. Conscious consumer. Reluctant runner. Lover of cat videos. Tweets are my own.",30,226,1061,FALSE,159465697,159465697,"en",8,,"cori","corimazzeo",1365,"Eastern Time (US & Canada)",FALSE
06/04/08 02:38 AM,"Pondering UX strategy by day, mulling wine by night. Wine tweets @pavineco; Locavore food @mainlinedine",24,225,130,TRUE,15000430,15000430,"en",19,"Philadelphia & The Countryside","Mike Madaio","mjmadaio",920,"Eastern Time (US & Canada)",FALSE
06/27/13 05:16 PM,"adventurer, locavore, community builder",102,411,776,FALSE,1551066960,1551066960,"en",5,"Carrboro, NC","Carrboro Bear","CarrboroBear",416,,FALSE
06/06/11 02:36 PM,"Nommunity is an outlet for those who eat vegan, vegetarian, kosher, gluten-free, locavore and organic. Vist our blog or download our app! http://t.co/m1au7ZmD",65,792,964,FALSE,312063900,312063900,"en",10,,"Nommunity","Nommunity",680,"Central Time (US & Canada)",FALSE
07/10/09 11:46 PM,"serial virtuoso, programming wizard, bitcoin professor. locavore.",51,125,528,FALSE,55700773,55700773,"en",2,,"Teddy Vitro","echophantom",2043,"Eastern Time (US & Canada)",FALSE
10/26/09 11:43 PM,"Chicaoji Chipotle Chile Sauce: organic, raw, vegan, kosher, goji berries, cacao, sea salt, agave nectar, Locavore, shared community kitchen, bocce, Lopez Island",11,113,247,TRUE,85449947,85449947,"en",2,"Lopez Island,WA, 98261 USA","Chicaoji","chicaoji",213,"Pacific Time (US & Canada)",FALSE
03/23/10 10:51 PM,"Let's see what a pesce-ovo-flexitarian prorganic locavore can do",1,428,434,FALSE,125803637,125803637,"en",31,"Vancouver, BC, Canada","LocalOrganicHealthy","localorganic",314,,FALSE
06/13/08 04:58 PM,"Finding life's passions one by one... cyclist, techie, locavore, pilot and always seeking laughter.",128,179,409,TRUE,15109172,15109172,"en",9,"San Francisco Bay Area","Torea Rodriguez","torea",993,"Pacific Time (US & Canada)",FALSE
03/18/10 10:03 AM,"Végétarienne, locavore et féministe. Mon lait glacé ramène tous les garçons dans le jardin. Créatrice des Gâteaux de Maria.",980,300,351,TRUE,124125089,124125089,"fr",9,"Nantes","Maria","MariaLaRouge",1539,"Hawaii",FALSE
06/07/09 04:01 PM,"Striving to always do my best work. Craft Beer Specialist. Foodie. Music lover. Atlanta & UGA sports fanatic. Locavore. Coffee fiend. Wannabe runner.",2,300,443,FALSE,45363330,45363330,"en",12,"ÜT: 33.814193,-84.366655","Kevin Fox","foxykevin",1196,"Quito",FALSE
06/08/10 08:18 PM,"A nutrition-lover using food & cooking to inspire, create, share & bring people together. Locavore | Outdoor Enthusiast | Foodie | Blogger| Dietitian | Optimist",42,575,469,FALSE,153532434,153532434,"en",32,"Vancouver, BC ","Melissa Baker RD","UpBeetRD",2784,"Pacific Time (US & Canada)",FALSE
04/21/11 05:51 PM,"Naturalist Environmentalist Nemophilist
Locavore",57,347,279,TRUE,285734431,285734431,"en",20,"Muskoka, Canada","Al Sinclair","ajssinc",7637,"Eastern Time (US & Canada)",FALSE
11/17/10 07:25 PM,"Active, outdoorsy vegan wannabe chef, avid forager, locavore, gardener, 2-wheels enthusiast, animal lover, all around happy camper! (avatar is actually me 7/13)",393,261,398,FALSE,216803276,216803276,"en",25,"Oakland, CA","Jenn C ⓥ","LGWBveganblog",2394,"Pacific Time (US & Canada)",FALSE
04/21/08 04:55 PM,"slick biscuit, parsnippity roastafarian, & budding locavore",26,123,216,FALSE,14464099,14464099,"en",2,"iPhone: 34.147793,-117.719986","Michael","tortle",2556,"Pacific Time (US & Canada)",FALSE
01/09/12 03:04 PM,"Front End Dev, UX designer, competitive Latin dancer, Locavore, Forager, Dog Owner, @cornell '07 alumna, and Mouflon Fan. Working @weblinc",136,215,422,FALSE,459334110,459334110,"en",21,"Philadelphia, PA","Jana Veliskova","jveliskova",724,,FALSE
04/11/09 08:03 PM,"Comfort food and music for the gourmet locavore",0,410,154,FALSE,30512905,30512905,"en",48,"Larchmere, Cleveland, Ohio","Vine and Bean Cafe","vineandbean",197,"Eastern Time (US & Canada)",FALSE
12/15/08 02:52 PM,"Modern storyteller, chief garden officer for Haberman (@modernstories in Minneapolis, MN). Mom of four, locavore, cook. Co-tweeting @tomburket.",34,359,414,TRUE,18137588,18137588,"en",19,"Minneapolis","Liz Morris Otto","GardensAtWork",553,"Mountain Time (US & Canada)",FALSE
07/26/08 01:37 AM,"@Home:    Happy Hippie, Urban Farmer, Locavore, Positive Parent, Sometimes Craftster. Kindness Wins, Love is in Charge.",42,321,599,TRUE,15606309,15606309,"en",3,"Nashville, TN","Jena G.","relaxnsmile",965,"Central Time (US & Canada)",FALSE
09/15/10 03:16 PM,"Wife of an IBMer, Mom of a Toddler Girl, Culinary Professional, Locavore, Friend, Foodie, Crafty, Creative, Fun and Goofy",28,295,1036,FALSE,191078019,191078019,"en",4,"I'm Here!","Katie Lange","KathleenJLange",1070,,FALSE
12/08/12 09:55 AM,"Mise en relation de #producteurs, #viticulteurs, #maraîchers, #éleveurs de toute la France avec les #consommateurs #terroir #madeinfrance #locavore",0,703,1674,FALSE,996854401,996854401,"fr",7,"France","LocalTerroir","LocalTerroir",824,"Paris",FALSE
03/27/11 03:08 PM,"A fresh food market and eatery specializing in local foods. find your inner locavore!",7,413,696,TRUE,272969041,272969041,"en",19,"Winchester, Virginia","The Butcher Station","butcherstation",1338,,FALSE
05/14/09 11:12 PM,"Food writer/recipe developer/mother/locavore",2,207,177,TRUE,40113225,40113225,"en",18,"GTA, Ontario","Laura Buckley","eatsofeden",74,"Quito",FALSE
03/17/11 07:44 PM,"Santa Cruz locavore, health-inspired organic foodie, vegetarian chef, sustainability activist.  Easy seasonal recipes, shopping tips, food news, & more.",0,280,311,FALSE,267907500,267907500,"en",12,"Santa Cruz","GrassRootzCafe","GrassRootzCafe",2084,,FALSE
09/19/08 09:06 PM,"Berkeley 68, Fra/Am Finance expérimenté, Ardèche chauvin, locavore, vegan, bricoleur.  Aime le vin le jazz la cuisine l'humour - Non au gaz de schiste et l'OGM",353,409,519,FALSE,16370335,16370335,"en",13,"Ardèche & Colorado","DE Lacey","sean_alphonse",11950,"Paris",FALSE
06/08/11 08:23 AM,"Happy Person | Love Cooking | Locavore",0,696,1109,FALSE,313186467,313186467,"en",2,"Jawa Tengah","Fieka Puspitahati","FiePoos",3,,FALSE
02/12/11 11:16 PM,"Locavore, wannabe forager, wannabe silversmith and composter!",4,369,931,FALSE,251341015,251341015,"en",2,"The Roseland, Cornwall","Mat Taylor","MeMatTaylor",1005,"London",FALSE
08/04/08 09:12 PM,"Wanker Végétarien Slowfood Locavore {{http://t.co/3S4yurZdZQ}}
 (Tweet or retweet not approve it's just share)",1283,207,288,FALSE,15727955,15727955,"fr",13,"Montreuil - Paris 12ème 20ème","Eric Cardona","ElRiri",8493,"Paris",FALSE
09/19/10 11:23 PM,"Entrepreneur, designer, fitness fanatic, Pacific NW foodie, locavore, outdoor adventurer, traveling beach bunny, animal advocate, German car freak",37,361,69,TRUE,192714488,192714488,"en",4,"Bend, OR","Sara Robinson","sararox28",537,"Pacific Time (US & Canada)",FALSE
07/22/08 09:17 PM,"Earth-loving organic locavore trying to coexist with sybaritic, propaganda spreading alter-ego.",3,84,342,FALSE,15537443,15537443,"en",2,"Los Angeles","DeniseSullivan","DeniseSullivan",79,"Eastern Time (US & Canada)",FALSE
01/30/09 06:39 PM,"vintage. coffee. mother. Earth. locavore. fabric. green. sewist. vintage.",0,289,374,FALSE,19780880,19780880,"en",18,"Denver, CO","Rachel","RetroLabs",531,"Mountain Time (US & Canada)",FALSE
03/17/10 06:52 PM,"Freelance creative. Runner. Writer. Locavore.",599,255,337,TRUE,123947750,123947750,"en",2,"Grand Rapids, Michigan","Chelsie Wyse","chelsiewyse",2758,"Quito",FALSE
03/03/09 07:31 PM,"Locavore, passionate advocate for sustainable farming, believer of the 4th estate, cities and the power of self evolution",1,148,91,FALSE,22664520,22664520,"en",8,"Eastern Shore Maryland","Tracy Ward","urbangirl2009",32,"Eastern Time (US & Canada)",FALSE
09/01/07 04:28 AM,"Locavore | Cook | Photographer | Gardener | Runner | Omnivore | Troublemaker | Bred in Batavia, NY",254,158,189,FALSE,8573022,8573022,"en",10,"Chattanooga, TN","Alice","aliceodea",3292,"Eastern Time (US & Canada)",FALSE
04/08/11 03:53 PM,"Brooklyn-based art maker, non-profit administrator, social design appreciator, nature lover, entrepreneur and locavore. I tweet the things that START ME UP.",134,110,328,FALSE,279101558,279101558,"en",2,"Brooklyn, NY","Start Me Up","yeahstartmeup",165,"Quito",FALSE
12/16/10 11:15 PM,"retired - conflicted locavore/foodie, wine geek, nature lover",8,170,151,FALSE,227478052,227478052,"en",7,"West Howard County Maryland","Annie Rie Dorothea","annieriedora",1050,,FALSE
12/29/10 01:37 PM,"A transplant to DC from Nashville via Malibu attempting the best life. Live #TrinidadDC, play  #HStNE, work supports my dogs' lifestyle. Occasional locavore.",127,222,415,TRUE,231789972,231789972,"en",7,"Washington, DC","Robin","rmjinDC",1917,"Eastern Time (US & Canada)",FALSE
06/05/09 07:32 PM,"Mom, marketer, environmentally aware, locavore.   Partner at Starpoint Marketing - experts in branding, content, channel marketing and social media.",4,463,506,FALSE,44973894,44973894,"en",7,"Connecticut","Mary Anglade","manglade",501,"Central Time (US & Canada)",FALSE
06/09/10 08:29 PM,"Passionate about impactful innovation, particularly of the social/green variety; Finnish; Locavore; Socceraholic; Music Lover",0,334,1978,FALSE,153892809,153892809,"en",23,"Columbus, Ohio","Marianna Kerppola","MKerppola",144,"Eastern Time (US & Canada)",FALSE
02/01/11 06:13 AM,"Food consultant, chef, locavore and culinary adventurer – taking fellow foodies and industry folk straight to the source.",725,490,1046,FALSE,245670709,245670709,"en",7,"Sydney, Australia","Tawnya Bahr","TawnyaBahr",1473,"Sydney",FALSE
05/08/09 07:27 AM,"Vegan. Mom of 3. Aspiring Locavore. Writer. Extremely Mouthy. In no particular order.",0,307,296,FALSE,38626178,38626178,"en",18,"Victoria, BC, Canada","MyWholeDeal","mywholedeal",1543,"Pacific Time (US & Canada)",FALSE
07/11/11 03:21 PM,"I like maps, urban farms w/chickens, bicycling, red, summer, python, graphic design, cartography. Past president WAURISA. Coordinate NW WA GIS group. Locavore.",204,231,300,TRUE,333451976,333451976,"en",32,"Pacific Northwest","Ann Stark","StarkAnn",964,,FALSE
05/05/10 05:29 AM,"Journalist, Writer, Editor and Film Critic but mostly a writer and ... wait for it ...
San Antonio Locavore!",20,385,1112,FALSE,140316217,140316217,"en",5,"edible san antonio  ","Angela Covo","angelacovo",2077,,FALSE
03/07/10 08:52 AM,"vintage dress addict. social locavore interested in sustainable fashion. my hubby is my photographer & i'm tracking vintage fashion in your neighborhood.",7,671,564,TRUE,120708882,120708882,"en",22,"Los Angeles","Hyper Vintage","HyperVtg",570,"Pacific Time (US & Canada)",FALSE
10/19/08 09:49 PM,"grassroots empowerment, community building, locavore",1,97,138,FALSE,16856721,16856721,"en",2,"Grand Rapids, MI/Detroit roots","grassrooter","grassrooter",46,"Eastern Time (US & Canada)",FALSE
11/18/09 11:06 PM,"Fledgling locavore, real bread obsessive and waffles...ethically...",44,284,489,TRUE,90981232,90981232,"en",6,"Paris","Nadia Bunce","NadiaBunce",2474,"London",FALSE
08/05/11 11:20 PM,"Real food advocate. Locavore. Registered Dietitian/Nutritionist. Pilates Instructor. Food sensitivity help. Prenatal nutrition + gestational diabetes expert.",20,457,328,FALSE,349338716,349338716,"en",15,"Hermosa Beach, CA","Lily Nichols, RDN","LilyNicholsRDN",1514,"Pacific Time (US & Canada)",FALSE
08/18/10 11:14 PM,"I live, work, cook, and play in Sonoma County, California. I love to eat healthy, seasonal food. Locavore meets bento!",9,321,124,FALSE,180147420,180147420,"en",27,"Sonoma County, CA","Sonoma Bento","SonomaBento",832,"Pacific Time (US & Canada)",FALSE
01/07/09 11:58 PM,"Locavore. Gardener. Multitasker. Mother. Wife. Aspiring triathlete. Volunteer. Professional writer, business development specialist, and social media strategist",21,236,228,FALSE,18745266,18745266,"en",18,"Kalamazoo, MI","jennifernardi","jennifernardi",948,"Central Time (US & Canada)",FALSE
05/25/10 11:19 AM,"SAHM, restless crafter, vintage addict, locavore, music-lover, avid recycler, bookworm, Southern-style home cooking master, lover of all things random & nerdy.",134,335,1075,FALSE,147918600,147918600,"en",7,"Hermitage, TN","Mary Close","MaryGClose",1577,"Central Time (US & Canada)",FALSE
05/29/11 07:35 PM,"Experience the thrill of discovery as regional chefs, growers and winemakers group together as trios to create unique and delicious locavore menus.",0,500,874,FALSE,307513102,307513102,"en",20,"Salt Spring Island, BC, Canada","sipandsavour","sipandsavourssi",132,"Pacific Time (US & Canada)",FALSE
06/11/08 05:57 PM,"U.S. digital marketing @ Benefit Cosmetics. User experience evangelist. Locavore. Lover of beautiful things.",7,117,206,FALSE,15087197,15087197,"en",10,"San Francisco","Stephanie Henry","shenfrancisco",112,"Pacific Time (US & Canada)",FALSE
07/09/07 01:25 AM,"mean what you say! writer, musician, locavore, lifelong learner",16,232,208,TRUE,7337252,7337252,"en",18,"YVR","tinforest","tinforest",1741,"Pacific Time (US & Canada)",FALSE
10/12/10 05:14 AM,"Indian culinary instructor, award-winning cookbook author of Entice with Spice and Healthy Indian Vegetarian Cooking, locavore & mom of a veggie-loving girl!",3,369,620,TRUE,201589175,201589175,"en",23,"Houston, TX","Entice with Spice","ShubhraRamineni",843,"Central Time (US & Canada)",FALSE
03/06/09 11:33 PM,"Bibliovore, locavore, love-a-vore. Seek adventure, travels and beauty in the everyday. Also a writer, yoga enthusiast and peeking over the life coaching fence.",12,309,414,FALSE,23136377,23136377,"en",12,"DuPage, Illinois","Beth Orchard","BethOrchard8310",1494,"Central Time (US & Canada)",FALSE
04/06/09 12:49 PM,"liberal, locavore, foodie, indie/doc film afficionado, designer, art director, curator of all things visual, new yorker. cats love me.",40,310,918,FALSE,29193131,29193131,"en",17,"San Francisco and PDX","Vicki Simon","vickisimon",920,"Pacific Time (US & Canada)",FALSE
